Genus,ocean,pam_rel_abd
Pseudouroleptus,2,1.266464754190906e-07
Euprymna,2,1.266464754190906e-07
Euphronia,2,1.266464754190906e-07
Euphilomedes,2,1.266464754190906e-07
Eukoenenia,2,1.266464754190906e-07
Euglypha,2,1.266464754190906e-07
Euglenaformis,2,1.266464754190906e-07
Pterocorys,2,1.266464754190906e-07
Psychroglaciecola,2,1.266464754190906e-07
Braarudosphaera,2,1.266464754190906e-07
Metadevescovina,2,1.266464754190906e-07
Mesostoma,2,1.266464754190906e-07
Pycnoclavella,2,1.266464754190906e-07
Capenopsis,2,1.266464754190906e-07
Eutreptia,2,1.266464754190906e-07
Eutrema,2,1.266464754190906e-07
Chondrilla,2,1.266464754190906e-07
Dhysores,2,1.266464754190906e-07
Aleuria,2,1.266464754190906e-07
Albirhodobacter,2,1.266464754190906e-07
Stackebrandtia,2,1.266464754190906e-07
Dictyocaulus,2,1.266464754190906e-07
Nothopanus,2,1.266464754190906e-07
Notentera,2,1.266464754190906e-07
Notasterias,2,1.266464754190906e-07
Norrlinia,2,1.266464754190906e-07
Noccaea,2,1.266464754190906e-07
Caranginema,2,1.266464754190906e-07
Psilosiphon,2,1.266464754190906e-07
Pseudovibrio,2,1.266464754190906e-07
Chorismagrion,2,1.266464754190906e-07
Choniosphaera,2,1.266464754190906e-07
Mesoplasma,2,1.266464754190906e-07
Mesomyzostoma,2,1.266464754190906e-07
Mesodasys,2,1.266464754190906e-07
Mesocoelopus,2,1.266464754190906e-07
Mesobacillus,2,1.266464754190906e-07
Pseudothermotoga,2,1.266464754190906e-07
Pseudosthenarus,2,1.266464754190906e-07
Pseudoscorpiones,2,1.266464754190906e-07
Pseudoramibacter,2,1.266464754190906e-07
Araeosoma,2,1.266464754190906e-07
Euxinia,2,1.266464754190906e-07
Novistrombidium,2,1.266464754190906e-07
Notospermus,2,1.266464754190906e-07
Notoligotoma,2,1.266464754190906e-07
Notogynaphallia,2,1.266464754190906e-07
Halorientalis,2,1.266464754190906e-07
Euteratocephalus,2,1.266464754190906e-07
Euricania,2,1.266464754190906e-07
Pseudonymus,2,1.266464754190906e-07
Stilbus,2,1.266464754190906e-07
Desulfotignum,2,1.266464754190906e-07
Desulforhabdus,2,1.266464754190906e-07
Stigmatogaster,2,1.266464754190906e-07
Stichococcus,2,1.266464754190906e-07
Sterolibacterium,2,1.266464754190906e-07
Stephanostomum,2,1.266464754190906e-07
Auricularia,2,1.266464754190906e-07
Aureoumbra,2,1.266464754190906e-07
Gibbsiella,2,1.266464754190906e-07
Geovibrio,2,1.266464754190906e-07
Geothrix,2,1.266464754190906e-07
Georgenia,2,1.266464754190906e-07
Geoglossum,2,1.266464754190906e-07
Geoglobus,2,1.266464754190906e-07
Geocharidius,2,1.266464754190906e-07
Geocentrophora,2,1.266464754190906e-07
Acervus,2,1.266464754190906e-07
Acerentomon,2,1.266464754190906e-07
Xanthidium,2,1.266464754190906e-07
Corynaea,2,1.266464754190906e-07
Coronympha,2,1.266464754190906e-07
Coronis,2,1.266464754190906e-07
Pseudomopsis,2,1.266464754190906e-07
Pseudomarvania,2,1.266464754190906e-07
Pseudolycoriella,2,1.266464754190906e-07
Pseudochelatococcus,2,1.266464754190906e-07
Psammosa,2,1.266464754190906e-07
Halocalculus,2,1.266464754190906e-07
Hyaloklossia,2,1.266464754190906e-07
Huttonia,2,1.266464754190906e-07
Merothrips,2,1.266464754190906e-07
Mengenilla,2,1.266464754190906e-07
Melittomma,2,1.266464754190906e-07
Streblacantha,2,1.266464754190906e-07
Strangospora,2,1.266464754190906e-07
Nucleocercomonas,2,1.266464754190906e-07
Basidioradulum,2,1.266464754190906e-07
Archivesica,2,1.266464754190906e-07
Archiloa,2,1.266464754190906e-07
Archaeorhizomyces,2,1.266464754190906e-07
Psalteriomonas,2,1.266464754190906e-07
Chaetosciara,2,1.266464754190906e-07
Agrypnia,2,1.266464754190906e-07
Subsaximicrobium,2,1.266464754190906e-07
Stylodrilus,2,1.266464754190906e-07
Stylodactylus,2,1.266464754190906e-07
Stylocephalus,2,1.266464754190906e-07
Stygamoeba,2,1.266464754190906e-07
Stupenda,2,1.266464754190906e-07
Desulfatirhabdium,2,1.266464754190906e-07
Pseudomurraytrema,2,1.266464754190906e-07
Pseudomunida,2,1.266464754190906e-07
Hyperoscelis,2,1.266464754190906e-07
Sulfurisphaera,2,1.266464754190906e-07
Succinivibrionaceae,2,1.266464754190906e-07
Alatospora,2,1.266464754190906e-07
Desmospora,2,1.266464754190906e-07
Chrysozyma,2,1.266464754190906e-07
Chrysowaernella,2,1.266464754190906e-07
Chrysochaete,2,1.266464754190906e-07
Chromulina,2,1.266464754190906e-07
Chromera,2,1.266464754190906e-07
Alabidocarpus,2,1.266464754190906e-07
Akanthomyces,2,1.266464754190906e-07
Agyneta,2,1.266464754190906e-07
Halobacteroides,2,1.266464754190906e-07
Nutomonas,2,1.266464754190906e-07
Cerylambus,2,1.266464754190906e-07
Obelia,2,1.266464754190906e-07
OM75,2,1.266464754190906e-07
Nyctotherus,2,1.266464754190906e-07
Cercyra,2,1.266464754190906e-07
Protomonotresis,2,1.266464754190906e-07
Protomonotresidae,2,1.266464754190906e-07
Protomagalhaensia,2,1.266464754190906e-07
Sycanus,2,1.266464754190906e-07
Swingleus,2,1.266464754190906e-07
Sutcliffiella,2,1.266464754190906e-07
Melanophthalma,2,1.266464754190906e-07
Megathiris,2,1.266464754190906e-07
Megasyllis,2,1.266464754190906e-07
Meganema,2,1.266464754190906e-07
Megalithone,2,1.266464754190906e-07
Protocyclidium,2,1.266464754190906e-07
Proterospongia,2,1.266464754190906e-07
Prosogonarium,2,1.266464754190906e-07
Felimida,2,1.266464754190906e-07
Falcomonas,2,1.266464754190906e-07
Derogenes,2,1.266464754190906e-07
Deraeocoris,2,1.266464754190906e-07
Dendrochytridium,2,1.266464754190906e-07
Taeniacanthus,2,1.266464754190906e-07
Systella,2,1.266464754190906e-07
Syntrophomonadaceae,2,1.266464754190906e-07
Syntrophobacter,2,1.266464754190906e-07
Syndinium,2,1.266464754190906e-07
Synactinomyxon,2,1.266464754190906e-07
Symmerus,2,1.266464754190906e-07
Delosperma,2,1.266464754190906e-07
Tamarix,2,1.266464754190906e-07
Agaricostilbaceae,2,1.266464754190906e-07
Afifella,2,1.266464754190906e-07
Deronectes,2,1.266464754190906e-07
Hyparrhenia,2,1.266464754190906e-07
Hyotissa,2,1.266464754190906e-07
Hymenolepis,2,1.266464754190906e-07
Hygrocybe,2,1.266464754190906e-07
Hydrosera,2,1.266464754190906e-07
Megacollybia,2,1.266464754190906e-07
Mayaca,2,1.266464754190906e-07
Matus,2,1.266464754190906e-07
Massaria,2,1.266464754190906e-07
Protocystis,2,1.266464754190906e-07
Ochromonas,2,1.266464754190906e-07
Oceanrickettsia,2,1.266464754190906e-07
Oceanivirga,2,1.266464754190906e-07
Oceanicella,2,1.266464754190906e-07
Halicyclops,2,1.266464754190906e-07
Fahrenholzia,2,1.266464754190906e-07
Artemisia,2,1.266464754190906e-07
Aristeus,2,1.266464754190906e-07
Tarantinaea,2,1.266464754190906e-07
Tannerella,2,1.266464754190906e-07
Tamlana,2,1.266464754190906e-07
Dendritina,2,1.266464754190906e-07
Demodex,2,1.266464754190906e-07
Delphinella,2,1.266464754190906e-07
Brasilonema,2,1.266464754190906e-07
Ichthyophaga,2,1.266464754190906e-07
Ichthyodinium,2,1.266464754190906e-07
Danielia,2,1.266464754190906e-07
Tenomerga,2,1.266464754190906e-07
Temnosewellia,2,1.266464754190906e-07
Maruina,2,1.266464754190906e-07
Martiniozyma,2,1.266464754190906e-07
Marssonia,2,1.266464754190906e-07
Maristentor,2,1.266464754190906e-07
Brevistachys,2,1.266464754190906e-07
Ichthyobodo,2,1.266464754190906e-07
Hyrtios,2,1.266464754190906e-07
Tectocepheus,2,1.266464754190906e-07
Falcicyclidium,2,1.266464754190906e-07
Ochthebius,2,1.266464754190906e-07
Arhynchobdellida,2,1.266464754190906e-07
Proleptomonas,2,1.266464754190906e-07
Filifactor,2,1.266464754190906e-07
Bacillidium,2,1.266464754190906e-07
Odontochlamys,2,1.266464754190906e-07
Ocypus,2,1.266464754190906e-07
Ferritrophicum,2,1.266464754190906e-07
Ferrithrix,2,1.266464754190906e-07
Ferriphaselus,2,1.266464754190906e-07
Fergusobia,2,1.266464754190906e-07
Prolecithophora,2,1.266464754190906e-07
Hypomyces,2,1.266464754190906e-07
Bresslauilla,2,1.266464754190906e-07
Bremia,2,1.266464754190906e-07
Braunsia,2,1.266464754190906e-07
Brassicibacter,2,1.266464754190906e-07
Prochloron,2,1.266464754190906e-07
Procephalobus,2,1.266464754190906e-07
Proarctacarus,2,1.266464754190906e-07
Prismatospora,2,1.266464754190906e-07
Prionomerus,2,1.266464754190906e-07
Postechiella,2,1.266464754190906e-07
Porotermes,2,1.266464754190906e-07
Asceles,2,1.266464754190906e-07
Aerosphaera,2,1.266464754190906e-07
Aegina,2,1.266464754190906e-07
Tetrapyle,2,1.266464754190906e-07
Tetrancistrum,2,1.266464754190906e-07
Testudinella,2,1.266464754190906e-07
Terracidiphilus,2,1.266464754190906e-07
Decorospora,2,1.266464754190906e-07
Hyponectria,2,1.266464754190906e-07
Arthrosphaera,2,1.266464754190906e-07
Poria,2,1.266464754190906e-07
Pontivivens,2,1.266464754190906e-07
Cirrula,2,1.266464754190906e-07
Cirrifera,2,1.266464754190906e-07
Candidatus Magnetomorum,2,1.266464754190906e-07
Candidatus Isobeggiatoa,2,1.266464754190906e-07
Mantura,2,1.266464754190906e-07
Mangroviflexus,2,1.266464754190906e-07
Manawa,2,1.266464754190906e-07
Cinetochilum,2,1.266464754190906e-07
Cibicidoides,2,1.266464754190906e-07
Prodiscocephalus,2,1.266464754190906e-07
Proctoeces,2,1.266464754190906e-07
Catellatospora,2,1.266464754190906e-07
Caryotricha,2,1.266464754190906e-07
Malenchus,2,1.266464754190906e-07
Makinoella,2,1.266464754190906e-07
Bryobia,2,1.266464754190906e-07
Bruchomorpha,2,1.266464754190906e-07
Brochothrix,2,1.266464754190906e-07
Breznakia,2,1.266464754190906e-07
Thalassoplanella,2,1.266464754190906e-07
Thalassococcus,2,1.266464754190906e-07
Texosporium,2,1.266464754190906e-07
Caryobruchus,2,1.266464754190906e-07
Carteria,2,1.266464754190906e-07
Carpoapseudes,2,1.266464754190906e-07
Carpias,2,1.266464754190906e-07
Olabidocarpus,2,1.266464754190906e-07
Polycelis,2,1.266464754190906e-07
Pogaina,2,1.266464754190906e-07
Podocarpus,2,1.266464754190906e-07
Podmosta,2,1.266464754190906e-07
Cyrtopogon,2,1.266464754190906e-07
Theristria,2,1.266464754190906e-07
Thaumastocoris,2,1.266464754190906e-07
Thamnocephalis,2,1.266464754190906e-07
Thalassovita,2,1.266464754190906e-07
Flabellina,2,1.266464754190906e-07
Omoglymmius,2,1.266464754190906e-07
Omalicna,2,1.266464754190906e-07
Olpidiopsis,2,1.266464754190906e-07
Oleiagrimonas,2,1.266464754190906e-07
Olea,2,1.266464754190906e-07
Thermomicrobium,2,1.266464754190906e-07
MSB-3C8,2,1.266464754190906e-07
Lytocarpia,2,1.266464754190906e-07
Lysmata,2,1.266464754190906e-07
Magnoteuthis,2,1.266464754190906e-07
Magnetococcus,2,1.266464754190906e-07
Maeotias,2,1.266464754190906e-07
Macrothrips,2,1.266464754190906e-07
Macrostomida,2,1.266464754190906e-07
Macrodactyla,2,1.266464754190906e-07
Filipodium,2,1.266464754190906e-07
Pontellina,2,1.266464754190906e-07
Pontederia,2,1.266464754190906e-07
Polymyxa,2,1.266464754190906e-07
Polymorphobacter,2,1.266464754190906e-07
Polymerus,2,1.266464754190906e-07
Pluralibacter,2,1.266464754190906e-07
Habropoda,2,1.266464754190906e-07
Gyrocotyle,2,1.266464754190906e-07
Ophryoglena,2,1.266464754190906e-07
Ophionyssus,2,1.266464754190906e-07
Ophiocordyceps,2,1.266464754190906e-07
Onthophagus,2,1.266464754190906e-07
Onitis,2,1.266464754190906e-07
Addisonia,2,1.266464754190906e-07
Actinotalea,2,1.266464754190906e-07
Thiocystis,2,1.266464754190906e-07
Thioalkalimicrobium,2,1.266464754190906e-07
Thetys,2,1.266464754190906e-07
Thermosulfidibacter,2,1.266464754190906e-07
Thermoproteus,2,1.266464754190906e-07
Thermomucor,2,1.266464754190906e-07
Plecopteromyces,2,1.266464754190906e-07
Fodinibius,2,1.266464754190906e-07
Flavihumibacter,2,1.266464754190906e-07
Platybothrium,2,1.266464754190906e-07
Asterocheres,2,1.266464754190906e-07
Illiesoperla,2,1.266464754190906e-07
Ikeda,2,1.266464754190906e-07
Lyophyllum,2,1.266464754190906e-07
Lyctocoris,2,1.266464754190906e-07
Lycocerus,2,1.266464754190906e-07
Thiorhodovibrio,2,1.266464754190906e-07
Adipicola,2,1.266464754190906e-07
Adialytus,2,1.266464754190906e-07
Adelphocoris,2,1.266464754190906e-07
Plagiogramma,2,1.266464754190906e-07
Cephaloboides,2,1.266464754190906e-07
Franklinothrips,2,1.266464754190906e-07
Frankliniella,2,1.266464754190906e-07
Oridorsalis,2,1.266464754190906e-07
Cylindrostoma,2,1.266464754190906e-07
Cyclorbiculina,2,1.266464754190906e-07
Cycloneda,2,1.266464754190906e-07
Cyclidium,2,1.266464754190906e-07
Thylacorhynchus,2,1.266464754190906e-07
Thornia,2,1.266464754190906e-07
Thonningia,2,1.266464754190906e-07
Pleurocorallium,2,1.266464754190906e-07
Plesioschendyla,2,1.266464754190906e-07
Plegaderus,2,1.266464754190906e-07
Lophomonas,2,1.266464754190906e-07
Triactinomyxon,2,1.266464754190906e-07
Tracheleuglypha,2,1.266464754190906e-07
Toxorhynchites,2,1.266464754190906e-07
Titanoderma,2,1.266464754190906e-07
Tigriopus,2,1.266464754190906e-07
Tieghemostelium,2,1.266464754190906e-07
Astacoides,2,1.266464754190906e-07
Aspidosiphon,2,1.266464754190906e-07
Asiopodabrus,2,1.266464754190906e-07
Plasmopara,2,1.266464754190906e-07
Plantactinospora,2,1.266464754190906e-07
Planomicrobium,2,1.266464754190906e-07
Plagiostriata,2,1.266464754190906e-07
Oregus,2,1.266464754190906e-07
Orcus,2,1.266464754190906e-07
Orbulina,2,1.266464754190906e-07
Haemogregarina,2,1.266464754190906e-07
Haemogamasus,2,1.266464754190906e-07
Fontibacter,2,1.266464754190906e-07
Trichobius,2,1.266464754190906e-07
Actinoalloteichus,2,1.266464754190906e-07
Bursaria,2,1.266464754190906e-07
Burgoa,2,1.266464754190906e-07
Bunodophoron,2,1.266464754190906e-07
Loxosporopsis,2,1.266464754190906e-07
Lotharella,2,1.266464754190906e-07
Lorryia,2,1.266464754190906e-07
Loricula,2,1.266464754190906e-07
Corollospora,2,1.266464754190906e-07
Paragorgia,2,1.266464754190906e-07
Paraeggerthella,2,1.266464754190906e-07
Paradiophrys,2,1.266464754190906e-07
Paracaryophyllaeus,2,1.266464754190906e-07
Gnathorhynchus,2,1.266464754190906e-07
Glyphus,2,1.266464754190906e-07
Glyphoperidium,2,1.266464754190906e-07
Glyphocrangon,2,1.266464754190906e-07
Austrodapus,2,1.266464754190906e-07
Australothrips,2,1.266464754190906e-07
Campanella,2,1.266464754190906e-07
Caminicella,2,1.266464754190906e-07
Kingella,2,1.266464754190906e-07
Kiitricha,2,1.266464754190906e-07
Attenella,2,1.266464754190906e-07
Atropacarus,2,1.266464754190906e-07
Atopochthonius,2,1.266464754190906e-07
Ceratonova,2,1.266464754190906e-07
Cerataulina,2,1.266464754190906e-07
Clavaria,2,1.266464754190906e-07
Longidorus,2,1.266464754190906e-07
Lonepinella,2,1.266464754190906e-07
Lobosphaera,2,1.266464754190906e-07
Lobiger,2,1.266464754190906e-07
Litucivis,2,1.266464754190906e-07
Isospora,2,1.266464754190906e-07
Isodiametra,2,1.266464754190906e-07
Cycas,2,1.266464754190906e-07
Oryzomyopus,2,1.266464754190906e-07
Oryzihumus,2,1.266464754190906e-07
Orthotylus,2,1.266464754190906e-07
Gymnoascoideus,2,1.266464754190906e-07
Grillotia,2,1.266464754190906e-07
Cephaloticoccus,2,1.266464754190906e-07
Trixagus,2,1.266464754190906e-07
Triposolenia,2,1.266464754190906e-07
Trioxys,2,1.266464754190906e-07
Trieres,2,1.266464754190906e-07
Trichormus,2,1.266464754190906e-07
Trichocera,2,1.266464754190906e-07
Clavispora,2,1.266464754190906e-07
Plagiascoma,2,1.266464754190906e-07
Placocarpus,2,1.266464754190906e-07
Pirhidius,2,1.266464754190906e-07
Phytohabitans,2,1.266464754190906e-07
Physochila,2,1.266464754190906e-07
Physcomitrium,2,1.266464754190906e-07
Phyllosticta,2,1.266464754190906e-07
Phyllognathia,2,1.266464754190906e-07
Ischnothyreus,2,1.266464754190906e-07
Caecilius,2,1.266464754190906e-07
Bythoceratina,2,1.266464754190906e-07
Bysmatrum,2,1.266464754190906e-07
Litorilinea,2,1.266464754190906e-07
Litobothrium,2,1.266464754190906e-07
Lithocystis,2,1.266464754190906e-07
Litargus,2,1.266464754190906e-07
Cuterebra,2,1.266464754190906e-07
Cuspidaria,2,1.266464754190906e-07
Phthiropsylla,2,1.266464754190906e-07
Phruensis,2,1.266464754190906e-07
Phortioeca,2,1.266464754190906e-07
Phoma,2,1.266464754190906e-07
Gallicola,2,1.266464754190906e-07
Tumidella,2,1.266464754190906e-07
Tsukamurella,2,1.266464754190906e-07
Tropidomya,2,1.266464754190906e-07
Trogoderma,2,1.266464754190906e-07
Trogium,2,1.266464754190906e-07
Trochoideus,2,1.266464754190906e-07
Cyanophthalma,2,1.266464754190906e-07
Piptocephalis,2,1.266464754190906e-07
Pimephales,2,1.266464754190906e-07
Pichia,2,1.266464754190906e-07
Funaria,2,1.266464754190906e-07
Fuligo,2,1.266464754190906e-07
Phlugis,2,1.266464754190906e-07
Phlebotomus,2,1.266464754190906e-07
Acritus,2,1.266464754190906e-07
Acmostomum,2,1.266464754190906e-07
Lipoptena,2,1.266464754190906e-07
Liparochrus,2,1.266464754190906e-07
Linguatula,2,1.266464754190906e-07
Limnomermis,2,1.266464754190906e-07
JL-ETNP-F27,2,1.266464754190906e-07
Tylenchorhynchus,2,1.266464754190906e-07
Tylenchidae,2,1.266464754190906e-07
Tylenchida,2,1.266464754190906e-07
Graphilbum,2,1.266464754190906e-07
Oscheius,2,1.266464754190906e-07
Aulographis,2,1.266464754190906e-07
Aulacodiscus,2,1.266464754190906e-07
Caenimonas,2,1.266464754190906e-07
Candidatus Fokinia,2,1.266464754190906e-07
Cucurbita,2,1.266464754190906e-07
Ctonoxylon,2,1.266464754190906e-07
Acrotrichis,2,1.266464754190906e-07
Acrorhynchides,2,1.266464754190906e-07
Phialodes,2,1.266464754190906e-07
Phialocephala,2,1.266464754190906e-07
Phenoliferia,2,1.266464754190906e-07
Phanodermopsis,2,1.266464754190906e-07
Phaeophyscia,2,1.266464754190906e-07
Phaeodina,2,1.266464754190906e-07
Catenisphaera,2,1.266464754190906e-07
Furculomyces,2,1.266464754190906e-07
Panulirus,2,1.266464754190906e-07
Urastoma,2,1.266464754190906e-07
Cryptocaryon,2,1.266464754190906e-07
Cryptobacterium,2,1.266464754190906e-07
Ulianinia,2,1.266464754190906e-07
Curcuma,2,1.266464754190906e-07
Cura,2,1.266464754190906e-07
Cumathamnion,2,1.266464754190906e-07
Pachyella,2,1.266464754190906e-07
Pachycheles,2,1.266464754190906e-07
Catonella,2,1.266464754190906e-07
Catharanthus,2,1.266464754190906e-07
Auranticordis,2,1.266464754190906e-07
Auloscena,2,1.266464754190906e-07
Cratyna,2,1.266464754190906e-07
Crabrovidia,2,1.266464754190906e-07
Valsaria,2,1.266464754190906e-07
Vallisneria,2,1.266464754190906e-07
Valgoperuvia,2,1.266464754190906e-07
Usconophrys,2,1.266464754190906e-07
Candidatus Defluviella,2,1.266464754190906e-07
Libnetis,2,1.266464754190906e-07
Uropygi,2,1.266464754190906e-07
Uroglenopsis,2,1.266464754190906e-07
Urocentrum,2,1.266464754190906e-07
Gaziella,2,1.266464754190906e-07
Gastrostyla,2,1.266464754190906e-07
Gongylonema,2,1.266464754190906e-07
Gnorimosphaeroma,2,1.266464754190906e-07
Gnathostomula,2,1.266464754190906e-07
Phacodinium,2,1.266464754190906e-07
Pezothrips,2,1.266464754190906e-07
Peyssonnelia,2,1.266464754190906e-07
Pettibonella,2,1.266464754190906e-07
Petricola,2,1.266464754190906e-07
Petractis,2,1.266464754190906e-07
Persoonia,2,1.266464754190906e-07
Persephonella,2,1.266464754190906e-07
Permianibacter,2,1.266464754190906e-07
Perkinsus,2,1.266464754190906e-07
Peripsocus,2,1.266464754190906e-07
Crithidia,2,1.266464754190906e-07
Cristigera,2,1.266464754190906e-07
Cricohalalaimus (nomen nudum),2,1.266464754190906e-07
Crenobia,2,1.266464754190906e-07
Cremnocephalus,2,1.266464754190906e-07
Cephalenchus,2,1.266464754190906e-07
Centrorhynchus,2,1.266464754190906e-07
Centroplacus,2,1.266464754190906e-07
Centrobolus,2,1.266464754190906e-07
Gluconobacter,2,1.266464754190906e-07
Lelliottia,2,1.266464754190906e-07
Leisingera,2,1.266464754190906e-07
Leptothrips,2,1.266464754190906e-07
Leptospira,2,1.266464754190906e-07
Leptestheria,2,1.266464754190906e-07
Kata,2,1.266464754190906e-07
Karotomorpha,2,1.266464754190906e-07
Karlingiomyces,2,1.266464754190906e-07
Acidiplasma,2,1.266464754190906e-07
Vargula,2,1.266464754190906e-07
B7,2,1.266464754190906e-07
Gotocotyla,2,1.266464754190906e-07
Goodfellowiella,2,1.266464754190906e-07
Pelagomonadales,2,1.266464754190906e-07
Vulcaniibacterium,2,1.266464754190906e-07
Volvox,2,1.266464754190906e-07
Vitreoscilla,2,1.266464754190906e-07
Vespertiliibacter,2,1.266464754190906e-07
Veneroida,2,1.266464754190906e-07
Periglandula,2,1.266464754190906e-07
Perideraion,2,1.266464754190906e-07
Perennicordyceps,2,1.266464754190906e-07
Pentapycnon,2,1.266464754190906e-07
Pennella,2,1.266464754190906e-07
Kentrophoros,2,1.266464754190906e-07
Lecithaster,2,1.266464754190906e-07
Cora,2,1.266464754190906e-07
Wautersiella,2,1.266464754190906e-07
Wandonia,2,1.266464754190906e-07
WD2101,2,1.266464754190906e-07
Leidyana,2,1.266464754190906e-07
Calocalanus,2,1.266464754190906e-07
Callinera,2,1.266464754190906e-07
Leea,2,1.266464754190906e-07
Clerus,2,1.266464754190906e-07
Cleistesiopsis,2,1.266464754190906e-07
Corythionella,2,1.266464754190906e-07
Parabodo,2,1.266464754190906e-07
Zygoascus,2,1.266464754190906e-07
Kronborgia,2,1.266464754190906e-07
Klosteria,2,1.266464754190906e-07
Camellia,2,1.266464754190906e-07
Calyptomerus,2,1.266464754190906e-07
Calvadosia,2,1.266464754190906e-07
