,Species,read count,relative error
29690,Nothoceros giganteus,10000000,0.01729802771538166
29691,Aliiglaciecola litoralis   ,10000000,0.011974052335406484
29692,Euglena viridis,10000000,0.008355336855381026
29693,Sphaeroeca volvox,10000000,0.014301124183952548
29694,Bernardetia litoralis,10000000,0.01558630818872368
29695,Actinopterygii,10000000,0.029278660848147342
29696,uncultured fungus,10000000,0.010631284100895156
29697,uncultured Kozakia sp.  ,10000000,0.01994816389180798
29698,Sphingomonas paucimobilis   ,10000000,0.07414937297876079
29699,Desulfotalea sp. NA22,10000000,0.014204498651578999
29700,Marivirga sericea,10000000,0.042033061241211346
29701,uncultured marine alveolate,10000000,0.015845645420547273
29702,uncultured marine picoeukaryote,10000000,0.024377437992320426
29703,Paralia sol,10000000,0.01417391176417985
29704,Carchesium polypinum,10000000,0.019623633723525175
29705,uncultured Bacteroidetes bacterium,10000000,0.050659167595303714
29706,Procryptobia sorokini,10000000,0.0068311586502298035
29707,Protoperidinium thorianum,10000000,0.15971920194068598
29708,Rictus lutensis,10000000,0.013618189061151567
29709,Knema latericia,10000000,0.017032225253089117
29710,uncultured Alphaproteobacteria bacterium,10000000,0.015539553073833982
29711,Ectothiorhodospira sp. C2T-PN-L2  ,10000000,0.01507773688533198
29712,Dokdonia pacifica   ,10000000,0.0061640016296169555
29713,uncultured planctomycete ,10000000,0.024311097672481588
29714,Collozoum pelagicum,10000000,0.033603023590543714
29715,uncultured Aspergillus,10000000,0.009244273209619425
29716,Gyrodactylus superbus  ,10000000,0.0338827586550944
29717,Trichinella pseudospiralis  ,10000000,0.023054830654499196
29718,Tenacibaculum soleae   ,10000000,0.02028206235849217
29719,uncultured Bacteroidetes/Chlorobi,10000000,0.019941875325671977
29720,Hydrocleys nymphoides,10000000,0.01251385340572028
29721,Marsupiomonas pelliculata,10000000,0.024508059652009907
29722,uncultured Rickettsiales,10000000,0.010145311084804133
29723,uncultured gamma proteobacterium  ,10000000,0.07361797086792309
29724,Blackfordia virginica,10000000,0.02593697441597606
29725,Cytophaga sp. MBIC04665  ,10000000,0.016120450899696305
29726,uncultured Beijerinckia sp.  ,10000000,0.3549232679070946
29727,Mesorhizobium sp. C-13-Coimbra  ,10000000,0.029367444062193906
29728,Capsicum annuum,10000000,0.04597845933075898
29729,Quercus lobata,10000000,0.012753576006516372
29730,Pseudomonas monteilii   ,10000000,0.023632381774007706
29731,Pelagodileptus trachelioides,10000000,0.016656972780528516
29732,uncultured alpha proteobacterium  ,10000000,0.04005330869334401
29733,Vibrio ichthyoenteri   ,10000000,0.05581630812242115
29734,Paradiopatra fiordica  ,10000000,0.014317496912380838
29735,Ephelota gigantea,10000000,0.03579005956762244
29736,Nerita polita,10000000,0.0733153426124032
29737,uncultured deep-sea,10000000,0.016656779749525213
29738,Parauronema cf. virginianum,10000000,0.011707320236333573
29739,Spionidae sp. RCV-2003 ,10000000,0.0314024811035334
29740,Convoluta convoluta,10000000,0.019743340208549325
29741,uncultured Actinomycetes bacterium,10000000,0.5954550954932096
29742,Leeuwenhoekiella sp.,10000000,0.030830901855178196
29743,Karlodinium veneficum ,10000000,0.03208373390457639
29744,Bacillus cereus   ,10000000,0.022728340010972264
29745,uncultured alveolate   ,10000000,0.022143556340623614
29746,alpha proteobacterium,10000000,0.007876335117007997
29747,Amphifilidae sp. H-1,10000000,0.018250514662448147
29748,Acinetobacter johnsonii   ,10000000,0.02483820842987149
29749,Hydra vulgaris  ,10000000,0.022500982849409913
29750,uncultured Treponema sp.,10000000,0.03726847948266522
29751,Chlorophyta symbiont,10000000,0.034036001305988654
29752,hydrothermal vent metagenome,10000000,0.019563036167477666
29753,uncultured Pseudonocardiaceae bacterium,10000000,0.0269987342829102
29754,Oithona davisae,10000000,0.0501367228582423
29755,Trizocheles spinosus,10000000,0.20700251795499733
29756,Sphingomonas sp. OSG-47  ,10000000,0.06816448912449065
29757,Niastella vici   ,10000000,0.18726171927268617
29758,Kupea martinetugei,10000000,0.013771064995265678
29759,uncultured sediment,10000000,0.02983200907159667
29760,Pythium insidiosum,10000000,0.11108094756811425
29761,Amphinome rostrata  ,10000000,0.07210497677213847
29762,uncultured Bacteroidetes,10000000,0.03193382747429115
29763,uncultured cyanobacterium,10000000,0.3120714877479318
29764,uncultured Flavobacteriaceae bacterium  ,10000000,0.03526908133550116
29765,Schistonchus guangzhouensis,10000000,0.03029601718365982
29766,uncultured Marinomonas sp.  ,10000000,0.02229940001707321
29767,uncultured organism  ,10000000,0.006739381986663548
29768,Artomyces pyxidatus,10000000,0.01689580001354885
29769,Mrakia blollopis,10000000,0.03344176566745448
29770,uncultured Flavobacteriia bacterium  ,10000000,0.01809097156096049
29771,uncultured actinobacterium   ,10000000,0.03080455400975008
29772,uncultured Rhodospirillales,10000000,0.020876730283790192
29773,Octadecabacter antarcticus,10000000,0.08549890596798021
29774,Zobellella taiwanensis   ,10000000,0.027872631954602104
29775,uncultured Cryptomycota,10000000,0.010223872707588472
29776,uncultured soil bacterium,10000000,0.2826082545114307
29777,Heliconius melpomene,10000000,0.02499638474058272
29778,uncultured Auriculariaceae,10000000,0.030147330136392758
29779,Acanthiella sp. CEL-2014,10000000,0.015307309867719875
29780,uncultured Brumimicrobium,10000000,0.025662965618635965
29781,Nephroselmis pyriformis,10000000,0.03369471852777576
29782,bacterium CYCU-0258   ,10000000,
29783,uncultured delta proteobacterium Sva0103 ,10000000,0.03133291903672263
29784,Pseudoalteromonas sp. BSs20039  ,10000000,0.05192575535656801
29785,Paratylenchus projectus,10000000,0.021036294007677106
29786,Spirobacillus cienkowskii,10000000,0.020708936602672333
29787,Rotylenchulus reniformis,10000000,0.022451555117138696
29788,uncultured Pleosporaceae,10000000,0.016168931876296647
29789,uncultured microeukaryote,10000000,0.1529447127681106
29790,uncultured Coccidia,10000000,0.0071648087845597504
29791,Halicephalobus sp. WB-2010a,10000000,0.060097617320020086
29792,bacterium ASP22   ,10000000,0.04280104343524039
29793,Bacillus sp. BCF5  ,10000000,0.5209820835813777
29794,Trichinella nelsoni  ,10000000,0.02064420091679887
29795,Betula platyphylla,10000000,0.02138640998671428
29796,Marivirga tractuosa   ,10000000,0.014799660769977782
29797,uncultured Epsilonproteobacteria bacterium  ,10000000,0.10185486592276613
29798,uncultured bacterium SJA-9  ,10000000,0.21468324015609155
29799,uncultured bacterium 213,10000000,0.5545392120609397
29800,Arctic sea ice associated bacterium,10000000,0.04949241453395692
29801,Algicola bacteriolytica   ,10000000,0.021103347966390254
29802,metagenome,10000000,0.028675851825968986
29803,Pantoea sp. IAC/BECa-043  ,10000000,1.0215179465668156
29804,Blastocystis sp. MWJ04-41,10000000,0.01450502216475764
29805,Bizionia argentinensis,10000000,0.02941374284907805
29806,uncultured Acidobacteria,10000000,0.021693030112896708
29807,Kluyvera georgiana   ,10000000,0.044883023723935926
29808,Methylobacterium rhodesianum   ,10000000,0.010887287225026552
29809,Conchellium capsula   ,10000000,0.05745970882175438
29810,Bizionia palithoae   ,10000000,0.012982708228151328
29811,eukaryote marine clone ME1-20,10000000,0.5634215219064784
29812,Streptomyces sp. 050643  ,10000000,0.25258847306393006
29813,uncultured Methylocystaceae bacterium  ,10000000,0.06057079474256864
29814,Lactobacillus acidophilus   ,10000000,0.6782198842816298
29815,uncultured deep-sea bacterium  ,10000000,0.05547072015183403
29816,Dickeya phage,10000000,0.22598773766581012
29817,Orodendrum regale,10000000,0.031636686206416235
29818,Gaetbulibacter sp. M13  ,10000000,0.04561523287761285
29819,Bacillus subtilis   ,10000000,0.06412063539790593
29820,uncultured Acidobacteria bacterium,10000000,0.10969718567229153
29821,Ephemera danica,10000000,0.03300532907793078
29822,Shewanella pacifica   ,10000000,0.02462551912516837
29823,Nicotiana otophora,10000000,0.22672307699455793
29824,uncultured spirochete,10000000,1.3553165193688477
29825,Acanthiops varius,10000000,1.052115654858721
29826,uncultured cyanobacterium   ,10000000,0.01596281388876372
29827,Nonlabens sp. MIC269  ,10000000,0.04251140929725109
29828,Chlorococcum sp. 'dorsiventrale',10000000,0.031115624593958977
29829,Nonlabens dokdonensis,10000000,0.041908422736823846
29830,Piper methysticum,10000000,0.0158670123698063
29831,Pristionchus japonicus,10000000,0.04863785101837535
29832,Proteobacteria bacterium JGI 0000113-D06,10000000,0.028546902607698467
29833,uncultured Planctomycetota bacterium,10000000,0.024216695246084812
29834,uncultured haloarchaeon   ,10000000,0.028038251096584844
29835,Cymbomonas tetramitiformis,10000000,0.031911999184469166
29836,uncultured Flammeovirgaceae,10000000,0.025762128488086414
29837,uncultured delta proteobacterium,10000000,0.033154723135485065
29838,Stellarima microtrias,10000000,0.02029003112555836
29839,uncultured Chlorophyta,10000000,0.07007317418138209
29840,Plasmodium ovale,10000000,0.026788276803767663
29841,uncultured Bacillus sp. ,10000000,0.1245027360392009
29842,Kurthia sp. M3T8Bx  ,10000000,0.03580547681658573
29843,Daphnia magna,10000000,0.9857863485261539
29844,Nocardioides sp. MFC-A  ,10000000,0.03879234742894894
29845,Rhynchopus sp. ATCC 50226,10000000,0.04247348586133565
29846,Vampyrellida sp. CAraX  ,10000000,0.031177199630613148
29847,Lentinula lateritia,10000000,0.02283098471559352
29848,uncultured Bacteroidota bacterium,10000000,0.06017316671069613
29849,Sphagnum palustre,10000000,0.034151781513095614
29850,uncultured Flavobacterium,10000000,0.061899078180005555
29851,Tanaisia fedtschenkoi  ,10000000,0.02180774246865322
29852,marine bacterium ALUS253_6  ,10000000,0.04983349428990271
29853,Halomonas campisalis   ,10000000,0.3075480213288137
29854,microbial mat metagenome ,10000000,0.03624316864472043
29855,uncultured Chlamydia sp.,10000000,0.12569827944229933
29856,uncultured,10000000,0.16573687404040438
29857,Micromonas commoda,10000000,0.029654655604210073
29858,Gambierdiscus sp. type 3,10000000,0.05109224932111104
29859,uncultured Hyphomicrobiaceae bacterium  ,10000000,0.0348722668723454
29860,uncultured Nitrospirae bacterium  ,10000000,0.03839869777272352
29861,uncultured Leeuwenhoekiella sp.  ,10000000,0.05026635526545368
29862,Aegilops tauschii,10000000,0.03773025489971008
29863,uncultured Methylococcaceae bacterium  ,10000000,
29864,Lactobacillus plantarum   ,10000000,0.247653345142218
29865,uncultured Duboscquella   ,10000000,0.05153698723411234
29866,Mantoniella squamata,10000000,0.025907061942272585
29867,Chrysymenia wrightii   ,10000000,0.03474583475281399
29868,Rhizobium lusitanum   ,10000000,0.05577532342661868
29869,Methanocella paludicola,10000000,0.0261155895750868
29870,Haplosporidium diporeiae,10000000,0.03246960665634465
29871,Prevotella sp. oral clone HF050,10000000,0.042005903138952784
29872,Kytorhynchidae sp. 1 NVS-2013,10000000,0.0915270016713182
29873,Saccharococcus thermophilus   ,10000000,0.04114134721436142
29874,Tetrapoda,10000000,0.043310181890109684
29875,Merismopedia glauca,10000000,0.033378158163889726
29876,Lentinellus ursinus,10000000,0.13067948697400797
29877,Hymenobacter sp. R-36552  ,10000000,0.03098876239705524
29878,Archaeperidinium saanichi,10000000,0.06523595839680307
29879,Globigerina falconensis,10000000,0.04193905501708628
29880,Navicula gregaria,10000000,0.0592635849665459
29881,Picochlorum sp. SENEW3,10000000,0.056168120519849624
29882,Hymenobacter aerophilus   ,10000000,0.0346421189630297
29883,Pseudomonas sp. HHS18  ,10000000,
29884,uncultured Rhodocyclaceae bacterium  ,10000000,0.45480994149679976
29885,Phormidium sp.,10000000,0.041944907591131016
29886,Alcanivorax sp. HS251  ,10000000,
29887,Blepharocorys angusta,10000000,0.039632558545000925
29888,Pseudomonas sp. ID20  ,10000000,0.5759667561509534
29889,Candida sp. JCM 15000,10000000,0.07441016854392976
29890,uncultured eubacterium WCHB1-03  ,10000000,0.02342466965796176
29891,Candidatus Syngnamydia venezia ,10000000,0.11326282025102394
29892,Chitinophaga sp. ADMK16  ,10000000,0.043216305311299656
29893,Streptomyces sp. Av28_2  ,10000000,0.03682506087984267
29894,unidentified rumen bacterium 12-132,10000000,0.017881409508977597
29895,fungal sp.,10000000,0.03827924017154197
29896,Pilimelia terevasa   ,10000000,0.16978730233591224
29897,Thiothrix sp.,10000000,0.09300557642224049
29898,Apteria aphylla,10000000,0.02677161335279165
29899,Neogloboquadrina incompta,10000000,0.21638331428932284
29900,Aestuariibaculum suncheonense   ,10000000,0.06963808506428742
29901,uncultured Boletaceae,10000000,0.029275434545947193
29902,Sellaphora pupula,10000000,0.18040598507659283
29903,Pseudoalteromonas porphyrae   ,10000000,0.0401873948712247
29904,Streptacidiphilus sp. TPD20  ,10000000,0.029302361370560887
29905,Neogloboquadrina pachyderma,10000000,0.028377664662043015
29906,Entorrhiza casparyana  ,10000000,0.04993502552317936
29907,uncultured Micrococcus sp.  ,10000000,0.2874773124595647
29908,Theileria buffeli,10000000,0.05651661576394752
29909,Klebsormidium flaccidum   ,10000000,0.03765111784399352
29910,Bacillariophyta sp. W5-1,10000000,0.05944150494507207
29911,Iasis cylindrica  ,10000000,0.015193428136569126
29912,Rhodococcus sp. II_Gauze_W_2_2  ,10000000,0.066385286985693
29913,Pseudaphelenchus vindai,10000000,0.05651332881736826
29914,Bacteroidetes bacterium,10000000,0.04866486485290438
29915,Bacillus sp. AK63  ,10000000,0.12773237537136287
29916,Victivallales bacterium Lenti_02,10000000,0.06616011545401497
29917,uncultured Alcanivoracaceae bacterium  ,10000000,0.04002665888550791
29918,uncultured deep-sea bacterium ,10000000,0.02697281121385938
29919,Thalassicolla pellucida,10000000,0.09387670186454557
29920,uncultured fungus  ,10000000,0.03652844711942818
29921,Neoptera,10000000,0.07528129696848364
29922,uncultured prymnesiophyte,10000000,0.04558526319616877
29923,Lactobacillus casei   ,10000000,0.03364827930311607
29924,uncultured Pseudomonas sp.  ,10000000,0.1833096351205282
29925,uncultured dinoflagellate ,10000000,0.03881688979863997
29926,Pyrocystis noctiluca,10000000,0.6848237171337442
29927,Neuraphes angulatus,10000000,0.05687564559360361
29928,Neodiplogaster sp. RGD904,10000000,0.043416174327668075
29929,Melosira cf. octogona,10000000,0.03560534827073571
29930,Chlorophyta symbiont of Baikalospongia sp.,10000000,0.049123489799924515
29931,Poterioochromonas sp. NTNV07  ,10000000,0.041826646028678686
29932,uncultured rumen bacterium,10000000,0.13025338568000006
29933,Plagiogrammopsis vanheurckii,10000000,0.10814427461314645
29934,uncultured beta proteobacterium  ,10000000,0.18417325981743166
29935,Galaxiella pusilla,10000000,0.0658182941815393
29936,uncultured Rhodospirillaceae,10000000,0.04816088375446349
29937,uncultured Planctomycetaceae,10000000,0.06442579255977084
29938,uncultured eukaryote  ,10000000,0.19801279835487845
29939,Hippea sp. Lau09-1128r  ,10000000,0.07060523319496681
29940,Haslea nipkowii,10000000,0.09791041528580084
29941,uncultured Rhizaria,10000000,0.107481398332586
29942,uncultured Chloroflexi bacterium  ,10000000,0.0488563575594605
29943,planctomycete DDSW1318,10000000,0.048239337170756735
29944,Polaribacter sp. R-2-R-3-1 ,10000000,0.04904782500657772
29945,Plagiorhynchus cylindraceus,10000000,0.05767333931839628
29946,Pseudoalteromonas sp. SJS1-1  ,10000000,0.6163982497138614
29947,Roseomonas pecuniae   ,10000000,0.04764149727932489
29948,Lingulodinium polyedra,10000000,0.039218405058057564
29949,Trametes versicolor,10000000,0.02388427235776721
29950,uncultured euryarchaeote,10000000,0.12912895669128768
29951,uncultured alpha,10000000,0.03367175148507366
29952,Bacteroides plebeius,10000000,0.07231162411853459
29953,Sagittula stellata,10000000,0.024219436303026576
29954,Ilyobacter polytropus,10000000,0.08292885725558022
29955,Candidatus Clavichlamydia salmonicola ,10000000,0.1347423140691626
29956,Protula palliata  ,10000000,0.031959628528205504
29957,Pseudoscourfieldia marina,10000000,0.026222596391250755
29958,Saprospira sp.,10000000,0.0647472291457621
29959,Ihlea racovitzai  ,10000000,0.09592278036598866
29960,uncultured deep-sea bacterium,10000000,0.050294456577629
29961,Pectinaria dodeka  ,10000000,0.039386246283895296
29962,Pseudomonas putida   ,10000000,0.025382006770754813
29963,environmental clone,10000000,0.048483164953936495
29964,Proboscia indica,10000000,0.045748581521761644
29965,Platyamoeba sp. strain VV/I ,10000000,0.059482530554021765
29966,Gram-positive bacterium SOGA22  ,10000000,0.05677607283574841
29967,Thraustochytriidae sp. SEK 706,10000000,0.06547574765107712
29968,Amphidinium operculatum,10000000,0.06860532457211053
29969,invertebrate environmental sample ,10000000,0.08975967603214285
29970,Naushonia sp. RR-2008,10000000,
29971,Asterionellopsis glacialis,10000000,0.32094567988888173
29972,uncultured Leptothrix sp.  ,10000000,0.10916521808855839
29973,uncultured rumen archaeon  ,10000000,0.2834676251772427
29974,Porterinema fluviatile   ,10000000,0.05629250095052904
29975,uncultured Acidimicrobiales,10000000,0.0442346798411948
29976,Arthrospira platensis,10000000,0.06383138452337501
29977,gamma proteobacterium BDW918  ,10000000,0.020354732822064726
29978,uncultured Aquisphaera sp.  ,10000000,0.1216527795589759
29979,Photobacterium leiognathi,10000000,0.032732549165604294
29980,Burkholderia sp. PE-CR05  ,10000000,0.03402371726165722
29981,Hachettea austrocaledonica,10000000,0.022024850610006683
29982,Baclozygum brachypterum,10000000,0.019672131147541027
29983,Pseudomonas sp. Mexd310  ,10000000,
29984,Verrucomicrobia bacterium SCGC AAA168-E21 ,10000000,0.05146427402021272
29985,Stenus sp. BMNH668192,10000000,0.030207015664893175
29986,Lankesteria abbotti,10000000,0.05074105167776892
29987,Bradyrhizobium japonicum   ,10000000,0.06980034881766285
29988,Halomonhystera sp. JvC-2013,10000000,0.048435587869965976
29989,Babesia sp. giraffe 1505,10000000,0.24334736845502405
29990,Omalogyra fusca  ,10000000,0.10734116170526543
29991,uncultured Flavobacterium sp.,10000000,0.031484280805209125
29992,uncultured rumen,10000000,0.4109003957415959
29993,unidentified marine bacterioplankton,10000000,0.03767811791158474
29994,Phoronis ovalis  ,10000000,0.06913428716367592
29995,Acerophagus sp. D0585,10000000,0.07317744373510837
29996,Spiroplasma sp. ZHUF0901  ,10000000,0.05211393624155252
29997,Hyaloperonospora arabidopsidis,10000000,0.05120151240225485
29998,Thraustochytriidae sp. BS1  ,10000000,0.03302454636030878
29999,marine bacterium K5-5  ,10000000,0.041945838350623266
30000,Eukaryota sp. DLR-2013g,10000000,0.025615753862835662
30001,Sargassum vachellianum,10000000,0.04685712656382503
30002,Cytinus hypocistis,10000000,0.03774684591617765
30003,Amphora coffeiformis,10000000,0.5497974599921931
30004,Nonlabens sp.,10000000,0.011352239165998328
30005,Flexithrix dorotheae,10000000,0.16588721091098962
30006,Pseudomonas moorei   ,10000000,0.19975295123661976
30007,bacterium 1490_2009   ,10000000,0.21530305633412816
30008,Halomonas sp. HB26  ,10000000,0.19723870988329364
30009,Mucoromycotina sp. WR266-C,10000000,0.41836558323584716
30010,Opuntia sp. MCCPL-2012,10000000,1.3072605778903914
