,Order,read count,relative error
6117,SC-I-84,10000000,1.0370899457402696
6118,Candidatus Sumerlaeales,10000000,0.18130280898646944
6119,Terrestrial Miscellaneous Gp(TMCG),10000000,0.3074138693534412
6120,0319-6G20,10000000,0.23111664022279826
6121,Enoplida,10000000,0.048765984909417116
6122,unidentified marine bacterioplankton ,10000000,0.11620278146306603
6123,Veillonellales-Selenomonadales,10000000,0.07917884896521789
6124,Candidatus Berkiellales,10000000,0.16724436914989302
6125,Chaetophorales,10000000,0.4900632990104819
6126,Priapulida,10000000,0.17496355305594125
6127,uncultured marine bacterium ,10000000,0.18756781312383744
6128,MSB-3A7 sediment group,10000000,0.10748113749414005
6129,Candidatus Aminicenantales,10000000,0.2234527455114034
6130,Haloplasmatales,10000000,0.22978410436519855
6131,uncultured gamma proteobacterium  ,10000000,0.28943781791762646
6132,Veillonellales,10000000,0.3204226863204182
6133,Steroidobacterales,10000000,0.15720636040014457
6134,uncultured Chloroflexi bacterium ,10000000,0.27109252119309046
6135,Selaginellales,10000000,0.7267205221485813
6136,Barbatosporales,10000000,0.26063920975656646
6137,Hildenbrandiales,10000000,0.26812175793108406
6138,Pla1 lineage,10000000,0.4032253729917654
6139,Lineage IIb,10000000,0.24295632895188748
6140,Gloeochaetales,10000000,0.25685058345704076
6141,vadinBA26,10000000,0.1317615691736825
6142,Chromadorea,10000000,0.9718253158075502
6143,Zygnematales,10000000,1.4433756729740645
6144,Parcubacteria,10000000,0.24267493327587045
6145,Dactylogyridea,10000000,0.3426656364543413
6146,Opitutae vadinHA64,10000000,0.1984631798831266
6147,Diphyllobothriidea,10000000,0.19846317988312653
6148,ANME-1,10000000,0.3084231693103158
6149,uncultured Acidobacteriales bacterium ,10000000,0.4498554878932661
6150,Longamoebia,10000000,0.22874394404219822
6151,Brocadiales,10000000,0.3537787992171241
6152,Agaricostilbales,10000000,0.38090587513752755
6153,ADurb.Bin180,10000000,0.32141217326661253
6154,MB-A2-108,10000000,0.19638608176993516
6155,Candidatus Magasanikbacteria bacterium GW2011_GWC2_40_17,10000000,
6156,Saprolegniales,10000000,0.642824346533225
6157,Glycomycetales,10000000,0.4693996983569101
6158,Candidatus Peregrinibacteria,10000000,0.2305536962590506
6159,Malawimonadida,10000000,0.31671539586087166
6160,Plectida,10000000,0.6259423622650211
6161,Lineage I,10000000,0.15886745373580777
6162,Gammaproteobacteria Unknown Family,10000000,0.6789831779413804
6163,Mediophyceae,10000000,0.3629317747485159
6164,Geobacterales,10000000,0.18390178009073524
6165,Solanum melongena (eggplant)  ,10000000,0.12656988551885606
6166,Nephroselmidales,10000000,0.7478869199612538
6167,Candidatus Obscuribacterales,10000000,0.29322982080724824
6168,Subgroup 23,10000000,0.5297747484747567
6169,Pertusariales,10000000,0.6403124237432848
6170,Caliciales,10000000,0.5385164807134504
6171,Candidatus Daviesbacteria bacterium GW2011_GWA1_41_61,10000000,
6172,MAST-8,10000000,
6173,IMCC26256,10000000,0.3082207001484488
6174,Chlorokybales,10000000,0.8041558721209878
6175,Anaerosomatales,10000000,0.08164965809277265
6176,Peptococcales,10000000,0.08537347209531387
6177,R7C24,10000000,0.4300767735182606
6178,Textulariida,10000000,0.39164885143450157
6179,Tintinnida,10000000,0.3176656392078523
6180,SCM37C52,10000000,0.057054433073454806
6181,Dehalococcoidales,10000000,0.3343084694975253
6182,Perissodactyla,10000000,0.2814428351272145
6183,WCHB1-81,10000000,0.11876827344782692
6184,Subgroup 18,10000000,0.2330734287256026
6185,Ectothiorhodospirales,10000000,0.20464534579460444
6186,Archaeosporales,10000000,0.33853068483472687
6187,Zixibacteria,10000000,0.26057865332352387
6188,unidentified marine bacterioplankton  ,10000000,0.3042903097250923
6189,FW22,10000000,0.26057865332352387
6190,Notothyladales,10000000,
6191,Chitinivibrionales,10000000,0.3954473426678264
6192,Parcubacteria bacterium C7867-005 ,10000000,0.24635776578044088
6193,HTA4,10000000,0.6760921473556517
6194,Dolichomastigales,10000000,0.10400316174417629
6195,Ancyromonadida,10000000,0.1945720991939711
6196,Nymphaeales,10000000,0.28003708322772786
6197,Licnophorida,10000000,0.24490188229013332
6198,Rhodymeniales,10000000,0.5882352941176471
6199,Mobilida,10000000,0.2608202654786505
6200,Candidatus Izemoplasmatales,10000000,0.29880715233359845
6201,Terrimicrobiales,10000000,0.0692820323027551
6202,Peltigerales,10000000,0.563125651101671
6203,Fervidicoccales,10000000,0.7878787878787878
6204,RBG-16-55-12,10000000,0.26438394376437563
6205,Oedogoniales,10000000,0.5077524002897476
6206,Polypodiales,10000000,0.35355339059327373
6207,uncultured thaumarchaeote ,10000000,0.3061862178478973
6208,Ahnfeltiales,10000000,0.20412414523193148
6209,Nephromycida,10000000,0.29315098498896436
6210,ST-12K10A,10000000,0.08838834764831843
6211,BD72BR169,10000000,0.125
6212,Micropepsales,10000000,0.125
6213,PS-B29,10000000,
6214,Candidatus Nomurabacteria,10000000,0.3061862178478973
6215,Thermococcales,10000000,0.3992926026255754
6216,Umbilicariales,10000000,0.2861104235623671
6217,Dorylaimia,10000000,0.27152165210427814
6218,uncultured crenarchaeote   ,10000000,0.07530655685082076
6219,Catenulisporales,10000000,0.23902502795506514
6220,Corallinales,10000000,0.15002308224988659
6221,Bonnemaisoniales,10000000,0.4012618600520239
6222,Parcubacteria group bacterium GW2011_GWF2_40_69,10000000,0.31739681904634887
6223,Picochlorum eukaryotum   ,10000000,0.09428090415820632
6224,Lineage IIc,10000000,0.2775554665954844
6225,Clostridia vadinBB60 group,10000000,0.07401656182502245
6226,Caenarcaniphilales,10000000,0.28022218045037456
6227,Synurales,10000000,1.2596733145955472
6228,Orthonectida,10000000,0.2282177322938192
6229,Hot Creek 32,10000000,0.18108895570007358
6230,Diplomonadida,10000000,0.41649656391752143
6231,Moduliflexales,10000000,0.14285714285714285
6232,Petalomonadida,10000000,
6233,uncultured Thermotogae bacterium  ,10000000,
6234,Candidatus Yonathbacteria,10000000,
6235,Gomontiellales,10000000,
6236,Ochromonadales,10000000,0.30304576336566325
6237,Cavosteliida,10000000,0.5443163389212278
6238,LCP-89,10000000,0.31881593218645293
6239,Dendrochirotida,10000000,0.8325785333376478
6240,Lithobiomorpha,10000000,0.08660254037844388
6241,Dipsacales,10000000,0.7154981183707635
6242,Aminicenantales,10000000,0.1727538522877482
6243,Thermoactinomycetales,10000000,0.10878565864408424
6244,Peniculida,10000000,0.3662270988996334
6245,Austrobaileyales,10000000,0.10878565864408424
6246,43F-1404R,10000000,0.3263569759322527
6247,Dendrogastrida,10000000,0.5439282932204212
6248,Hyocrinida,10000000,0.10878565864408424
6249,Asterales,10000000,0.42216425269082175
6250,Rhabdomonadales,10000000,1.1981430945425509
6251,Mantophasmatodea,10000000,0.28384222069663984
6252,Run-SP154,10000000,0.39735970711951324
6253,Halymeniales,10000000,0.23999999999999996
6254,Dictyosteliales,10000000,0.3850753673004297
6255,Embioptera,10000000,0.17668469596940845
6256,Kryptoniales,10000000,0.2650270439541127
6257,Protostomatida,10000000,0.38507536730042974
6258,Ostropales,10000000,0.2886751345948128
6259,Katablepharis,10000000,0.408248290463863
6260,Bacillariophyta sp. GSL075  ,10000000,0.2721655269759086
6261,Rhizophlyctidales,10000000,
6262,Isolaimida,10000000,0.2041241452319315
6263,SJA-28,10000000,0.0
6264,uncultured prokaryote   ,10000000,0.0
6265,Diversisporales,10000000,0.9128709291752768
6266,Pichiales,10000000,0.28867513459481287
6267,Testudines,10000000,0.39086797998528583
6268,Cloacimonadales,10000000,0.408248290463863
6269,Phaeomoniellales,10000000,0.07710579232757896
6270,Candidatus Lloydbacteria,10000000,0.49952718665548074
6271,SL56 marine group,10000000,0.2608695652173913
6272,Leptospirales,10000000,0.36735282343519987
6273,Venerida,10000000,0.5672735741760563
6274,hypersaline lake,10000000,0.12856486930664499
6275,Picomonadidae,10000000,0.12856486930664499
6276,TX1A-33,10000000,0.23472626340651012
6277,Rhynchonelliformea,10000000,0.5454545454545455
6278,4-Org1-14,10000000,0.24845199749997657
6279,uncultured soil bacterium  ,10000000,0.426328312341531
6280,PYR10d3,10000000,0.28084723866857597
6281,Urostylida,10000000,1.0825317547305482
6282,Nicotiana tabacum (common tobacco) ,10000000,0.4330127018922193
6283,bacterium SH3-11 ,10000000,0.10825317547305484
6284,uncultured Armatimonadetes bacterium  ,10000000,0.32530002431617777
6285,Catenulida,10000000,0.36056560925716025
6286,Ellobiida,10000000,0.4385290096535147
6287,Hymenostomatida,10000000,0.5336321894427541
6288,Gigartinales,10000000,0.4385290096535147
6289,Nemastomatales,10000000,0.4385290096535147
6290,Verongiida,10000000,0.282842712474619
6291,Pyrenulales,10000000,0.0
6292,Thermodesulfobacteriales,10000000,0.2
6293,ML-A-10,10000000,0.0
6294,Sphacelariales,10000000,
6295,MAST-9,10000000,
6296,Cephalodiscida,10000000,0.316227766016838
6297,Lyrellales,10000000,
6298,Dictyochales,10000000,
6299,OPB41,10000000,0.282842712474619
6300,Basidiobolales,10000000,0.4898979485566356
6301,Buxales,10000000,
6302,Oxyrrhinales,10000000,0.2
6303,Elsterales,10000000,
6304,SJA-15,10000000,
6305,Fractovitellida,10000000,0.5187458165828637
6306,Nanoarchaeales,10000000,0.1743041721945991
6307,Protosporangiidae,10000000,0.2716334335501104
6308,Rhodellales,10000000,0.1743041721945991
6309,Palmophyllales,10000000,0.37267799624996506
6310,Preaxostyla,10000000,0.4007371679514864
6311,Fucales,10000000,0.7711148134717396
6312,Halocyprida,10000000,0.2015636016329133
6313,uncultured deep-sea bacterium  ,10000000,0.26490647141300877
6314,Anopla,10000000,0.10526315789473684
6315,Acipenseriformes,10000000,0.3157894736842105
6316,Mazocraeidea,10000000,0.44607128559988557
6317,Candidatus Wolfebacteria bacterium GW2011_GWC1_37_10,10000000,0.1944406936956339
6318,Berkelbacteria,10000000,0.4507922033332113
6319,Mesostigmatales,10000000,0.36376522892785895
6320,Orbiliales,10000000,0.36376522892785895
6321,Desmidiales,10000000,0.6071408714682148
6322,Polychytriales,10000000,0.3296902366978935
6323,Moorellales,10000000,0.3296902366978935
6324,Monstrilloida,10000000,0.7856742013183862
6325,Paenibacillales,10000000,0.15713484026367722
6326,Heterogastridiales,10000000,0.15713484026367722
6327,LD1-PA32,10000000,0.5289946984105816
6328,Holtermanniales,10000000,0.15713484026367722
6329,Nicotiana sylvestris (wood tobacco) ,10000000,0.6909169668954677
6330,Nassellaria,10000000,0.6140570948230134
6331,Bubarida,10000000,0.3446761565477978
6332,Echinorhynchida,10000000,0.3525058226889109
6333,Ectocarpales,10000000,0.3525058226889109
6334,Gentianales,10000000,0.26646935501059654
6335,Strepsiptera,10000000,0.3525058226889109
6336,Spionida,10000000,0.7418192893071506
6337,Dictyoglomales,10000000,0.3529411764705882
6338,MSBL5,10000000,0.3104382097715546
6339,Monostilifera,10000000,0.5928523618089871
6340,Arcellinida,10000000,0.542940678618637
6341,MBA03,10000000,0.39123039821797584
6342,B1-7BS,10000000,
6343,BOLA914,10000000,
6344,Architaenioglossa,10000000,0.0
6345,Kosmotogales,10000000,
6346,Candidatus Komeilibacteria,10000000,0.25
6347,Senoma,10000000,0.25
6348,Cephalopoda,10000000,0.5863019699779287
6349,Castanea mollissima (Chinese chestnut) ,10000000,
6350,NIF-4C10,10000000,
6351,Aplysiida,10000000,0.35355339059327373
6352,Geoglossales,10000000,0.0
6353,Peyssonneliales,10000000,0.6123724356957945
6354,S085,10000000,
6355,Candidatus Magasanikbacteria bacterium GW2011_GWC2_45_8,10000000,0.35355339059327373
6356,Chiroptera,10000000,
6357,Pedinomonadales,10000000,0.6614378277661477
6358,Sulfobacillales,10000000,
6359,Clevelandellida,10000000,
6360,Phasmatodea,10000000,0.43301270189221924
6361,Funariales,10000000,
6362,uncultured Microgenomates group bacterium,10000000,0.5393131982084
6363,Bathyarchaeia,10000000,0.2882750302658769
6364,Lecithoepitheliata,10000000,0.7061267297367758
6365,Hyperamoeba sp. 2 EJC ,10000000,0.4707511531578505
6366,Imbricatea,10000000,0.4554200340426488
6367,Oscillospirales,10000000,0.13333333333333333
6368,Palmariales,10000000,0.6301087501670144
6369,Oryza sativa Indica Group (long-grained,10000000,0.5677270907634907
6370,wastewater metagenome   ,10000000,0.1574591643244434
6371,Triticum aestivum (bread wheat) ,10000000,0.5677270907634907
6372,Coccolithales,10000000,0.3726779962499649
6373,Acrosymphytales,10000000,0.576012259814659
6374,Cryptomonas,10000000,0.3167153958608717
6375,Chthonomonadales,10000000,0.4648111258522642
6376,Nephridiophaga,10000000,0.4948716593053934
6377,Amphioxiformes,10000000,0.16495721976846447
6378,BMS9AB35,10000000,0.20203050891044214
6379,MVP-15,10000000,0.20203050891044214
6380,Ceramiales,10000000,0.5471012044321932
6381,Flamella,10000000,0.1649572197684645
6382,Euglenophyceae,10000000,0.20203050891044214
6383,MVP-21,10000000,0.20203050891044214
6384,Amoeboaphelidium protococcarum  ,10000000,0.20203050891044214
6385,FCPU453,10000000,0.2857142857142857
6386,Arthracanthida,10000000,0.6060915267313265
6387,Ferrovales,10000000,0.4921529567847502
6388,Dothideales,10000000,0.3353457132644523
6389,Hypnales,10000000,0.44605149670891475
6390,Aphragmophora,10000000,0.692820323027551
6391,Megaloptera,10000000,0.38717099668055127
6392,uncultured prokaryote  ,10000000,0.3423265984407288
6393,Trochida,10000000,0.4074501503251655
6394,D226,10000000,0.0
6395,AA5F1,10000000,
6396,UCT N117,10000000,0.408248290463863
6397,SGUH624,10000000,0.0
6398,Nanaloricida,10000000,
6399,Nemertodermatida,10000000,0.3333333333333333
6400,Crossosomatales,10000000,0.3333333333333333
6401,Marchantiales,10000000,0.3849001794597505
6402,BC-COM435,10000000,0.0
6403,DG-20,10000000,
6404,Squamata,10000000,0.3333333333333333
6405,Sporolithales,10000000,0.5773502691896257
6406,Agaricostilbomycetes,10000000,0.3333333333333333
6407,Haplosclerida,10000000,0.4714045207910317
6408,Axinellida,10000000,0.4714045207910317
6409,Baeomycetales,10000000,0.0
6410,uncultured dinoflagellate   ,10000000,0.0
6411,Thoracosphaerales,10000000,0.4714045207910317
6412,Thiohalomonadales,10000000,
6413,Candidatus Pacebacteria bacterium GW2011_GWF1_36_5,10000000,
6414,Adinetida,10000000,0.4714045207910317
6415,uncultured delta proteobacterium  ,10000000,
6416,Limifossorida,10000000,0.4714045207910317
6417,Cephalothecales,10000000,
6418,Candidatus Magasanikbacteria,10000000,0.0
6419,Parcubacteria group bacterium GW2011_GWE1_40_20,10000000,
6420,Chromadorida,10000000,0.3333333333333333
6421,Pinguiochrysidales,10000000,0.0
6422,Schizosaccharomycetales,10000000,0.0
6423,Schizosaccharomycetes,10000000,0.47140452079103184
6424,Chaetopeltidales,10000000,
6425,Candidatus Magasanikbacteria bacterium GW2011_GWA2_56_11,10000000,0.0
6426,Stylommatophora,10000000,
6427,Zygodiscales,10000000,
6428,Dstr-E11,10000000,0.3333333333333333
6429,Synhymeniida,10000000,0.3333333333333333
6430,Botryosphaeriales,10000000,0.3849001794597505
6431,Tanaidacea,10000000,0.4714045207910317
6432,Mantodea,10000000,0.3849001794597505
6433,Teleostei,10000000,0.1818181818181818
6434,Sorogenida,10000000,0.1818181818181818
6435,Amborellales,10000000,0.34815531191139565
6436,Protoheterotrichida,10000000,0.21650635094610962
6437,Stichotrichida,10000000,0.4330127018922193
6438,Parcubacteria group bacterium GW2011_GWA2_39_18,10000000,0.21650635094610962
6439,Cladophorales,10000000,0.21650635094610962
6440,AK4AB2-03B,10000000,0.21650635094610962
6441,uncultured Cenarchaeum sp.,10000000,0.21650635094610962
6442,Carybdeida,10000000,0.21650635094610962
6443,Paramicrosporidium,10000000,0.21650635094610962
6444,Grylloblattodea,10000000,0.21650635094610962
6445,Crenarchaeote enrichment culture,10000000,0.21650635094610962
6446,Proseriata,10000000,0.21066252211737158
6447,Lycopodiales,10000000,0.282842712474619
6448,Fossombroniales,10000000,0.282842712474619
6449,Jungermanniales,10000000,0.282842712474619
6450,Desmoscolecida,10000000,0.4
6451,Sakaguchia oryzae   ,10000000,0.282842712474619
6452,Boliniales,10000000,0.282842712474619
6453,uncultured Bacteroidetes bacterium  ,10000000,0.4
6454,Cyclostomatida,10000000,0.23094010767585033
6455,Mycoplasmoidales,10000000,0.282842712474619
6456,Coccidiniales,10000000,0.4
6457,Saxifragales,10000000,0.282842712474619
6458,MAST-16,10000000,0.4
6459,Trebouxiales,10000000,0.282842712474619
6460,Ustilaginomycetes,10000000,0.282842712474619
6461,Phaeoconchia,10000000,0.23094010767585033
6462,Rhodochaetales,10000000,0.22821773229381925
6463,Candidatus Moranbacteria bacterium GW2011_GWE1_49_15,10000000,0.22821773229381925
6464,Andreaeales,10000000,0.24743582965269678
6465,Enteropneusta,10000000,0.24743582965269678
6466,Oryza sativa Japonica Group (Japanese,10000000,0.24743582965269678
6467,Kirschsteiniotheliales,10000000,0.24743582965269678
6468,C178B,10000000,0.24743582965269678
6469,Coronophorales,10000000,0.24743582965269678
6470,Cocconeidales,10000000,0.24743582965269678
6471,Blastocystis,10000000,0.24743582965269678
6472,Archaeognatha,10000000,0.24743582965269678
6473,Mortierellales,10000000,0.24743582965269678
6474,uncultured actinobacterium   ,10000000,0.2222222222222222
6475,Candidatus Yanofskybacteria,10000000,0.2222222222222222
6476,Goniochloridales,10000000,0.2222222222222222
6477,AK5,10000000,0.2222222222222222
6478,Zygentoma,10000000,0.2222222222222222
6479,uncultured gamma proteobacterium ,10000000,
6480,uncultured organism ,10000000,
